QA output created by 1078

=== pcp-pidstat without filters
Linux ram-Lenovo 4.4.0-28-generic #47-Ubuntu SMP Fri Jun 24 10:09:13 UTC 2016 x86_64	(4 CPU)
Timestamp	UID	PID	usr	system	guest	%CPU	CPU	Command
15:05:38	1000	6434	?	?	?	?	0	deja-dup-monito
15:05:38	1000	5766	?	?	?	?	0	evolution-sourc
15:05:38	125	1320	?	?	?	?	0	grafana
15:05:38	0	810	?	?	?	?	0	acpid
15:05:38	0	4907	?	?	?	?	3	apache2
15:05:38	1000	5421	?	?	?	?	1	at-spi-bus-laun
15:05:38	33	4910	?	?	?	?	1	apache2
15:05:38	33	4911	?	?	?	?	2	apache2
15:05:38	1000	5425	?	?	?	?	1	gnome-session-b
15:05:38	0	818	?	?	?	?	3	accounts-daemon
15:05:38	0	820	?	?	?	?	1	atd
15:05:38	0	309	?	?	?	?	0	kworker/0:1H
15:05:38	0	310	?	?	?	?	1	kworker/1:1H
15:05:38	104	823	?	?	?	?	2	rsyslogd
15:05:38	0	312	?	?	?	?	3	jbd2/sda8-8
15:05:38	0	313	?	?	?	?	0	ext4-rsv-conver
15:05:38	113	5125	?	?	?	?	3	colord
15:05:38	0	12093	?	?	?	?	0	kworker/0:6
15:05:38	0	1342	?	?	?	?	3	agetty
15:05:38	1000	5439	?	?	?	?	2	dbus-daemon
15:05:38	106	832	?	?	?	?	3	dbus-daemon
15:05:38	1000	5441	?	?	?	?	1	unity-panel-ser
15:05:38	1000	5952	?	?	?	?	2	gconfd-2
15:05:38	1000	5959	?	?	?	?	2	zeitgeist-datah
15:05:38	1000	5637	?	?	?	?	2	unity-fallback-
15:05:38	1000	5966	?	?	?	?	1	sh
15:05:38	0	568	?	?	?	?	2	wl_event_handle
15:05:38	1000	5970	?	?	?	?	0	zeitgeist-daemo
15:05:38	1000	5459	?	?	?	?	2	at-spi2-registr
15:05:38	1000	5774	?	?	?	?	1	gvfs-goa-volume
15:05:38	1000	9017	?	?	?	?	2	atom
15:05:38	1000	8263	?	?	?	?	0	slack
15:05:38	0	350	?	?	?	?	0	systemd-journal
15:05:38	1000	5474	?	?	?	?	1	dconf-service
15:05:38	0	355	?	?	?	?	2	kauditd
15:05:38	124	1897	?	?	?	?	0	postgres
15:05:38	124	1898	?	?	?	?	3	postgres
15:05:38	124	1899	?	?	?	?	2	postgres
15:05:38	1000	6508	?	?	?	?	0	notify-osd
15:05:38	124	1901	?	?	?	?	0	postgres
15:05:38	124	1902	?	?	?	?	2	postgres
15:05:38	0	881	?	?	?	?	0	NetworkManager
15:05:38	1000	11923	?	?	?	?	1	nacl_helper
15:05:38	111	885	?	?	?	?	3	avahi-daemon
15:05:38	1000	5494	?	?	?	?	0	ibus-engine-sim
15:05:38	0	887	?	?	?	?	1	thermald
15:05:38	109	888	?	?	?	?	1	whoopsie
15:05:38	1000	5497	?	?	?	?	0	syndaemon
15:05:38	0	378	?	?	?	?	0	lvmetad
15:05:38	1000	6015	?	?	?	?	3	zeitgeist-fts
15:05:38	1000	5184	?	?	?	?	3	upstart
15:05:38	0	898	?	?	?	?	0	cron
15:05:38	1000	5867	?	?	?	?	3	evolution-calen
15:05:38	1000	9007	?	?	?	?	3	atom
15:05:38	0	389	?	?	?	?	1	systemd-udevd
15:05:38	1000	7660	?	?	?	?	1	unity-music-dae
15:05:38	0	907	?	?	?	?	3	systemd-logind
15:05:38	100	749	?	?	?	?	2	systemd-timesyn
15:05:38	1000	5827	?	?	?	?	3	gvfsd-trash
15:05:38	1000	5785	?	?	?	?	2	gvfs-gphoto2-vo
15:05:38	0	923	?	?	?	?	0	snapd
15:05:38	1000	5274	?	?	?	?	0	window-stack-br
15:05:38	1000	5535	?	?	?	?	0	pulseaudio
15:05:38	0	5019	?	?	?	?	3	lightdm
15:05:38	0	14248	?	?	?	?	0	kworker/u16:0
15:05:38	1000	5703	?	?	?	?	0	indicator-datet
15:05:38	0	14254	?	?	?	?	3	kworker/3:3
15:05:38	0	14255	?	?	?	?	0	kworker/0:1
15:05:38	1000	5704	?	?	?	?	1	indicator-keybo
15:05:38	0	437	?	?	?	?	3	edac-poller
15:05:38	1000	6303	?	?	?	?	3	update-notifier
15:05:38	0	447	?	?	?	?	3	kworker/3:1H
15:05:38	0	5675	?	?	?	?	0	udisksd
15:05:38	0	962	?	?	?	?	0	polkitd
15:05:38	1000	5707	?	?	?	?	1	indicator-sound
15:05:38	0	452	?	?	?	?	2	kworker/2:1H
15:05:38	1000	5708	?	?	?	?	0	indicator-print
15:05:38	0	458	?	?	?	?	3	irq/29-mei_me
15:05:38	1000	5794	?	?	?	?	1	gvfs-mtp-volume
